Set_ID,Name,Year,Theme,Theme_Group,Pieces,Minifigures,USD_MSRP,Current_Price
8059-1,Seabed Scavenger,2010,Atlantis,Action/Adventure,119.0,2.0,14.99,25.7116
8060-1,Typhoon Turbo Sub,2010,Atlantis,Action/Adventure,197.0,2.0,24.99,35.991
8061-1,Gateway of the Squid,2010,Atlantis,Action/Adventure,354.0,3.0,39.99,85.0
8072-1,Sea Jet,2010,Atlantis,Action/Adventure,23.0,1.0,3.99,6.0
8073-1,Manta Warrior,2010,Atlantis,Action/Adventure,13.0,1.0,3.99,5.0
8075-1,Neptune Carrier,2010,Atlantis,Action/Adventure,476.0,4.0,59.99,120.0
8076-1,Deep Sea Striker,2010,Atlantis,Action/Adventure,260.0,1.0,19.99,30.99
8077-1,Atlantis Exploration HQ,2010,Atlantis,Action/Adventure,473.0,3.0,49.99,73.9092
8078-1,Portal of Atlantis,2010,Atlantis,Action/Adventure,1007.0,7.0,99.99,146.9264
8079-1,Shadow Snapper,2010,Atlantis,Action/Adventure,246.0,1.0,29.99,48.5263
8080-1,Undersea Explorer,2010,Atlantis,Action/Adventure,364.0,1.0,39.99,71.25
8083-1,Rebel Trooper Battle Pack,2010,Star Wars,Licensed,79.0,4.0,11.99,28.0
8084-1,Snowtrooper Battle Pack,2010,Star Wars,Licensed,74.0,4.0,11.99,29.99
8085-1,Freeco Speeder,2010,Star Wars,Licensed,177.0,2.0,24.99,45.0
8086-1,Droid Tri-Fighter,2010,Star Wars,Licensed,268.0,3.0,24.99,80.0
8087-1,TIE Defender,2010,Star Wars,Licensed,304.0,2.0,49.99,195.0
8088-1,ARC-170 Starfighter,2010,Star Wars,Licensed,396.0,4.0,59.99,375.0
8089-1,Hoth Wampa Cave,2010,Star Wars,Licensed,297.0,3.0,39.99,165.0
8091-1,Republic Swamp Speeder,2010,Star Wars,Licensed,176.0,5.0,29.99,84.0
8092-1,Luke's Landspeeder,2010,Star Wars,Licensed,163.0,6.0,24.99,39.99
8093-1,Plo Koon's Jedi Starfighter,2010,Star Wars,Licensed,175.0,2.0,24.99,200.0
8095-1,General Grievous' Starfighter,2010,Star Wars,Licensed,454.0,3.0,49.99,112.0538
8096-1,Emperor Palpatine's Shuttle,2010,Star Wars,Licensed,592.0,4.0,59.99,118.5505
8097-1,Slave I,2010,Star Wars,Licensed,573.0,3.0,79.99,180.0
8098-1,Clone Turbo Tank,2010,Star Wars,Licensed,1141.0,6.0,119.99,449.99
8128-1,Cad Bane's Speeder,2010,Star Wars,Licensed,318.0,5.0,49.99,188.88
8129-1,AT-AT Walker,2010,Star Wars,Licensed,815.0,8.0,109.99,223.9674
8189-1,Magma Mech,2010,Power Miners,Action/Adventure,183.0,2.0,19.99,40.0
8190-1,Claw Catcher,2010,Power Miners,Action/Adventure,259.0,2.0,34.99,86.4
8403-1,City House,2010,City,Modern day,383.0,3.0,39.99,95.0
8404-1,Public Transport Station,2010,City,Modern day,864.0,6.0,99.99,159.0
8683-2,Cheerleader,2010,Collectable Minifigures,Miscellaneous,7.0,1.0,1.99,365.0
8684-2,Spartan Warrior,2010,Collectable Minifigures,Miscellaneous,8.0,1.0,1.99,165.14
8863-1,Blizzard's Peak,2010,World Racers,Racing,504.0,6.0,59.99,52.2591
8896-1,Snake Canyon,2010,World Racers,Racing,57.0,2.0,9.99,25.9152
8898-1,Wreckage Road,2010,World Racers,Racing,288.0,4.0,29.99,44.4261
8899-1,Gator Swamp,2010,World Racers,Racing,354.0,5.0,39.99,32.5
10210-1,Imperial Flagship,2010,Advanced models,Model making,1664.0,9.0,179.99,1275.374
10211-1,Grand Emporium,2010,Advanced models,Model making,2182.0,7.0,149.99,514.99
10212-1,Imperial Shuttle,2010,Star Wars,Licensed,2503.0,5.0,259.99,1050.0
10213-1,Shuttle Adventure,2010,Advanced models,Model making,1204.0,3.0,99.99,389.99
10216-1,Winter Village Bakery,2010,Advanced models,Model making,687.0,7.0,54.99,355.0
852769-1,Vintage Minifigure Collection Vol. 5,2010,Miscellaneous,Miscellaneous,20.0,5.0,17.99,60.0
2114-1,Chopov,2011,Ninjago,Action/Adventure,20.0,1.0,9.99,8.9587
2115-1,Bonezai,2011,Ninjago,Action/Adventure,21.0,1.0,9.99,11.1984
2116-1,Krazi,2011,Ninjago,Action/Adventure,22.0,1.0,9.99,10.0
2170-1,Cole DX,2011,Ninjago,Action/Adventure,21.0,1.0,9.99,28.0
2171-1,Zane DX,2011,Ninjago,Action/Adventure,22.0,1.0,9.99,26.0
2174-1,Kruncha,2011,Ninjago,Action/Adventure,24.0,1.0,9.99,8.0
2175-1,Wyplash,2011,Ninjago,Action/Adventure,23.0,1.0,9.99,10.332
2255-1,Sensei Wu,2011,Ninjago,Action/Adventure,20.0,1.0,9.99,20.0
2256-1,Lord Garmadon,2011,Ninjago,Action/Adventure,23.0,1.0,9.99,18.6639
2257-1,Spinjitzu Starter Set,2011,Ninjago,Action/Adventure,57.0,2.0,19.99,38.144
2258-1,Ninja Ambush,2011,Ninjago,Action/Adventure,71.0,2.0,6.99,29.25
2259-1,Skull Motorbike,2011,Ninjago,Action/Adventure,157.0,2.0,14.99,30.892
2260-1,Ice Dragon Attack,2011,Ninjago,Action/Adventure,158.0,2.0,19.99,150.0
2263-1,Turbo Shredder,2011,Ninjago,Action/Adventure,298.0,3.0,29.99,125.0
2504-1,Spinjitzu Dojo,2011,Ninjago,Action/Adventure,373.0,3.0,49.99,90.0
2505-1,Garmadon's Dark Fortress,2011,Ninjago,Action/Adventure,518.0,6.0,69.99,340.0
2506-1,Skull Truck,2011,Ninjago,Action/Adventure,515.0,4.0,59.99,200.0
2507-1,Fire Temple,2011,Ninjago,Action/Adventure,1174.0,7.0,119.99,293.7744
2508-1,Blacksmith Shop,2011,Ninjago,Action/Adventure,189.0,2.0,19.99,86.99
2509-1,Earth Dragon Defense,2011,Ninjago,Action/Adventure,227.0,2.0,34.99,270.0
2518-1,Nuckal's ATV,2011,Ninjago,Action/Adventure,174.0,2.0,24.99,65.0
2519-1,Skeleton Bowling,2011,Ninjago,Action/Adventure,371.0,7.0,29.99,75.0
2520-1,Ninjago Battle Arena,2011,Ninjago,Action/Adventure,463.0,2.0,49.99,98.98
3365-1,Space Moon Buggy,2011,City,Modern day,37.0,1.0,4.99,10.0
3366-1,Satellite Launch Pad,2011,City,Modern day,165.0,1.0,19.99,29.8623
3367-1,Space Shuttle,2011,City,Modern day,231.0,1.0,29.99,47.5393
3368-1,Space Center,2011,City,Modern day,494.0,4.0,69.99,100.0
3648-1,Police Chase,2011,City,Modern day,173.0,3.0,24.99,38.0
3658-1,Police Helicopter,2011,City,Modern day,237.0,4.0,34.99,45.0
3661-1,Bank & Money Transfer,2011,City,Modern day,405.0,4.0,49.99,89.99
3677-1,Red Cargo Train,2011,City,Modern day,831.0,4.0,159.99,324.99
3815-1,Heroic Heroes of the Deep,2011,SpongeBob SquarePants,Licensed,95.0,3.0,14.99,67.5
3816-1,Glove World,2011,SpongeBob SquarePants,Licensed,169.0,4.0,19.99,100.0
3855-1,Ramses Return,2011,Games,Miscellaneous,99.0,5.0,14.99,17.442
3856-1,Ninjago: The Board Game,2011,Games,Miscellaneous,245.0,10.0,29.99,45.0
3857-1,Draida Bay,2011,Games,Miscellaneous,101.0,8.0,14.99,29.0
3858-1,Waldurk Forest,2011,Games,Miscellaneous,225.0,7.0,19.99,44.8558
3859-1,Caverns of Nathuz,2011,Games,Miscellaneous,217.0,7.0,19.99,44.8558
3860-1,Castle Fortaan,2011,Games,Miscellaneous,304.0,15.0,29.99,42.75
3861-1,LEGO Champion,2011,Games,Miscellaneous,216.0,8.0,34.99,20.0
4181-1,Isla De Muerta,2011,Pirates of the Caribbean,Licensed,152.0,4.0,19.99,135.0
4182-1,The Cannibal Escape,2011,Pirates of the Caribbean,Licensed,279.0,4.0,29.99,90.0
4183-1,The Mill,2011,Pirates of the Caribbean,Licensed,365.0,4.0,39.99,145.0
4184-1,The Black Pearl,2011,Pirates of the Caribbean,Licensed,804.0,6.0,99.99,1000.0
4191-1,Captain's Cabin,2011,Pirates of the Caribbean,Licensed,95.0,3.0,11.99,45.0
4192-1,Fountain of Youth,2011,Pirates of the Caribbean,Licensed,128.0,4.0,19.99,124.99
4194-1,Whitecap Bay,2011,Pirates of the Caribbean,Licensed,745.0,6.0,79.99,186.9834
4195-1,Queen Anne's Revenge,2011,Pirates of the Caribbean,Licensed,1097.0,10.0,119.99,769.0
4641-1,Speedboat,2011,City,Modern day,34.0,1.0,4.99,7.4043
4642-1,Fishing Boat,2011,City,Modern day,64.0,2.0,19.99,55.0
4643-1,Power Boat Transporter,2011,City,Modern day,254.0,2.0,39.99,59.99
4645-1,Harbor,2011,City,Modern day,551.0,4.0,89.99,200.0
4865-1,The Forbidden Forest,2011,Harry Potter,Licensed,64.0,4.0,11.99,39.99
4866-1,The Knight Bus,2011,Harry Potter,Licensed,281.0,3.0,34.99,63.75
4867-1,Hogwarts,2011,Harry Potter,Licensed,466.0,7.0,49.99,99.99
5766-1,Log Cabin,2011,Creator,Model making,355.0,1.0,29.99,59.98
5770-1,Lighthouse Island,2011,Creator,Model making,518.0,1.0,39.99,75.0
5771-1,Hillside House,2011,Creator,Model making,714.0,1.0,69.99,130.0
5829-1,The Pit Stop,2011,Duplo,Pre-school,52.0,4.0,49.99,149.99
5929-1,Knight and Castle Building Set,2011,Bricks and More,Basic,144.0,1.0,9.99,25.0369
6136-1,My First Zoo,2011,Duplo,Pre-school,60.0,1.0,24.99,65.5992
6918-1,Blacksmith Attack,2011,Castle,Historical,104.0,2.0,9.99,33.1864
7049-1,Alien Striker,2011,Space,Action/Adventure,42.0,2.0,4.99,19.5
7050-1,Alien Defender,2011,Space,Action/Adventure,105.0,2.0,9.99,21.0
7051-1,Tripod Invader,2011,Space,Action/Adventure,166.0,2.0,19.99,80.0
7052-1,UFO Abduction,2011,Space,Action/Adventure,211.0,3.0,29.99,109.99
7065-1,Alien Mothership,2011,Space,Action/Adventure,416.0,2.0,59.99,115.0
7066-1,Earth Defense HQ,2011,Space,Action/Adventure,879.0,5.0,89.99,190.0
7067-1,Jet-Copter Encounter,2011,Space,Action/Adventure,375.0,3.0,39.99,58.99
7187-1,Escape from the Dragon's Prison,2011,Castle,Historical,185.0,4.0,19.99,240.0
7188-1,King's Carriage Ambush,2011,Castle,Historical,286.0,4.0,39.99,88.497
7189-1,Mill Village Raid,2011,Castle,Historical,663.0,6.0,69.99,549.99
7279-1,Police Minifigure Collection,2011,City,Modern day,57.0,4.0,9.99,12.0
7285-1,Police Dog Unit,2011,City,Modern day,96.0,1.0,12.99,25.0
7287-1,Police Boat,2011,City,Modern day,172.0,3.0,39.99,105.0
7288-1,Mobile Police Unit,2011,City,Modern day,408.0,3.0,44.99,65.0
7305-1,Scarab Attack,2011,Pharaoh's Quest,Historical,44.0,1.0,4.99,29.99
7306-1,Golden Staff Guardians,2011,Pharaoh's Quest,Historical,70.0,3.0,9.99,32.9232
7307-1,Flying Mummy Attack,2011,Pharaoh's Quest,Historical,125.0,3.0,19.99,62.9369
7325-1,Cursed Cobra Statue,2011,Pharaoh's Quest,Historical,213.0,3.0,29.99,80.0
7326-1,Rise of the Sphinx,2011,Pharaoh's Quest,Historical,527.0,3.0,49.99,105.0
7327-1,Scorpion Pyramid,2011,Pharaoh's Quest,Historical,792.0,7.0,99.99,444.0
7498-1,Police Station,2011,City,Modern day,783.0,6.0,99.99,224.1075
7553-1,City Advent Calendar,2011,City,Modern day,232.0,6.0,34.99,34.99
7868-1,Mace Windu's Jedi Starfighter,2011,Star Wars,Licensed,309.0,5.0,39.99,298.6232
7869-1,Battle for Geonosis,2011,Star Wars,Licensed,331.0,5.0,39.99,275.0
7877-1,Naboo Starfighter,2011,Star Wars,Licensed,318.0,6.0,49.99,150.0
7879-1,Hoth Echo Base,2011,Star Wars,Licensed,773.0,8.0,89.99,185.0
7913-1,Clone Trooper Battle Pack,2011,Star Wars,Licensed,85.0,4.0,12.99,75.0
7914-1,Mandalorian Battle Pack,2011,Star Wars,Licensed,68.0,4.0,12.99,62.0
7915-1,Imperial V-wing Starfighter,2011,Star Wars,Licensed,139.0,2.0,19.99,75.0
7929-1,The Battle of Naboo,2011,Star Wars,Licensed,241.0,12.0,24.99,75.0
7930-1,Bounty Hunter Assault Gunship,2011,Star Wars,Licensed,389.0,4.0,49.99,180.0
7931-1,T-6 Jedi Shuttle,2011,Star Wars,Licensed,389.0,4.0,59.99,225.0
7956-1,Ewok Attack,2011,Star Wars,Licensed,166.0,3.0,24.99,50.0
7957-1,Sith Nightspeeder,2011,Star Wars,Licensed,214.0,3.0,24.99,98.0
7958-1,Star Wars Advent Calendar,2011,Star Wars,Licensed,266.0,9.0,39.99,45.0
7959-1,Geonosian Starfighter,2011,Star Wars,Licensed,155.0,3.0,29.99,150.0
7961-1,Darth Maul's Sith Infiltrator,2011,Star Wars,Licensed,479.0,4.0,69.99,150.0
7962-1,Anakin Skywalker and Sebulba's Podracers,2011,Star Wars,Licensed,810.0,5.0,89.99,229.0
7964-1,Republic Frigate,2011,Star Wars,Licensed,1015.0,5.0,119.99,525.0
7965-1,Millennium Falcon,2011,Star Wars,Licensed,1254.0,6.0,139.99,269.99
7977-1,Seabed Strider,2011,Atlantis,Action/Adventure,105.0,2.0,9.99,20.0
7984-1,Deep Sea Raider,2011,Atlantis,Action/Adventure,265.0,2.0,29.99,49.0
7985-1,City of Atlantis,2011,Atlantis,Action/Adventure,686.0,5.0,69.99,174.99
8200-1,Radiator Springs Lightning McQueen,2011,Cars,Licensed,35.0,1.0,6.99,35.0
8424-1,Mater's Spy Zone,2011,Cars,Licensed,114.0,1.0,14.99,30.0
8426-1,Escape at Sea,2011,Cars,Licensed,159.0,3.0,19.99,45.99
8484-1,Ultimate Build Lightning McQueen,2011,Cars,Licensed,242.0,1.0,29.99,150.0
8486-1,Mack's Team Truck,2011,Cars,Licensed,374.0,1.0,39.99,118.75
8487-1,Flo's V8 Cafe,2011,Cars,Licensed,517.0,6.0,59.99,199.99
8638-1,Spy Jet Escape,2011,Cars,Licensed,339.0,6.0,49.99,60.0
8639-1,Big Bentley Bust Out,2011,Cars,Licensed,743.0,7.0,69.99,83.7
8678-1,Ultimate Build Francesco,2011,Cars,Licensed,196.0,1.0,29.99,45.5
8803-1,Fisherman,2011,Collectable Minifigures,Miscellaneous,9.0,1.0,2.99,12.0
8803-2,Pilot,2011,Collectable Minifigures,Miscellaneous,7.0,1.0,2.99,153.45
8804-2,Kimono Girl,2011,Collectable Minifigures,Miscellaneous,6.0,1.0,2.99,138.6
8805-1,Graduate,2011,Collectable Minifigures,Miscellaneous,7.0,1.0,2.99,7.6415
8805-2,Gladiator,2011,Collectable Minifigures,Miscellaneous,7.0,1.0,2.99,125.0
9348-1,Community Minifigure Set,2011,Education,Educational,256.0,22.0,49.99,40.0
9349-1,Fairytale and Historic Minifigure Set,2011,Education,Educational,227.0,22.0,49.99,71.537
10217-1,Diagon Alley,2011,Harry Potter,Licensed,2025.0,12.0,149.99,377.8796
10218-1,Pet Shop,2011,Advanced models,Model making,2032.0,4.0,149.99,325.0
10219-1,Maersk Train,2011,Advanced models,Model making,1234.0,3.0,119.99,420.0
10221-1,Super Star Destroyer ,2011,Star Wars,Licensed,3152.0,5.0,399.99,1499.99
10222-1,Winter Village Post Office,2011,Advanced models,Model making,822.0,7.0,69.99,499.0
10231-1,Shuttle Expedition,2011,Advanced models,Model making,1230.0,3.0,99.99,449.95
20200-1,Space Designer,2011,Master Builder Academy,Miscellaneous,178.0,1.0,29.99,27.98
853106-1,Ninjago Battle Arena,2011,Ninjago,Action/Adventure,8.0,1.0,19.99,17.9174
853176-1,Skeleton Mummy Battle Pack,2011,Pharaoh's Quest,Historical,29.0,3.0,14.99,26.6556
853219-1,Pirates of the Caribbean Battle Pack,2011,Pirates of the Caribbean,Licensed,30.0,5.0,14.99,49.99
853301-1,Alien Conquest Battle Pack,2011,Space,Action/Adventure,31.0,5.0,14.99,18.3402
853340-1,Minifigure Wedding Favour Set,2011,Miscellaneous,Miscellaneous,24.0,2.0,7.99,18.116
3061-1,City Park Cafe,2012,Friends,Modern day,222.0,2.0,34.99,44.7
3184-1,Adventure Camper,2012,Friends,Modern day,309.0,2.0,34.99,60.0
3185-1,Summer Riding Camp,2012,Friends,Modern day,1112.0,4.0,99.99,219.99
3188-1,Heartlake Vet,2012,Friends,Modern day,343.0,2.0,44.99,70.0
3189-1,Heartlake Stables,2012,Friends,Modern day,401.0,2.0,49.99,125.0
3315-1,Olivia's House,2012,Friends,Modern day,695.0,3.0,74.99,125.0
3817-1,The Flying Dutchman,2012,SpongeBob SquarePants,Licensed,241.0,3.0,24.99,118.4695
3818-1,Bikini Bottom Undersea Party,2012,SpongeBob SquarePants,Licensed,471.0,4.0,49.99,265.9936
3865-1,City Alarm,2012,Games,Miscellaneous,247.0,6.0,19.99,50.0
3874-1,Ilrion,2012,Games,Miscellaneous,240.0,8.0,19.99,30.0
3920-1,The Hobbit: An Unexpected Journey,2012,Games,Miscellaneous,394.0,4.0,34.99,33.2648
3932-1,Andrea's Stage,2012,Friends,Modern day,87.0,1.0,9.99,20.0
3933-1,Olivia's Invention Workshop,2012,Friends,Modern day,81.0,1.0,9.99,19.99
3936-1,Emma's Fashion Design Studio,2012,Friends,Modern day,79.0,1.0,9.99,17.99
3939-1,Mia's Bedroom,2012,Friends,Modern day,85.0,1.0,9.99,25.0
4200-1,Mining 4x4,2012,City,Modern day,102.0,1.0,11.99,8.0
4201-1,Loader and Tipper,2012,City,Modern day,139.0,2.0,17.99,30.0
4202-1,Mining Truck,2012,City,Modern day,269.0,1.0,34.99,63.0
4203-1,Excavator Transporter,2012,City,Modern day,305.0,2.0,39.99,73.1527
4204-1,The Mine,2012,City,Modern day,748.0,4.0,99.99,168.0806
4205-1,Off-road Command Center,2012,City,Modern day,403.0,3.0,39.99,59.99
4206-2,Recycling Truck,2012,City,Modern day,297.0,3.0,29.99,65.0
4207-1,City Garage,2012,City,Modern day,933.0,5.0,119.99,155.0
4209-1,Fire Plane,2012,City,Modern day,522.0,3.0,59.99,78.2
4430-1,Fire Transporter,2012,City,Modern day,522.0,3.0,49.99,129.99
4431-1,Ambulance,2012,City,Modern day,199.0,3.0,19.99,70.0
4432-1,Garbage Truck,2012,City,Modern day,208.0,2.0,19.99,93.0029
4433-1,Dirt Bike Transporter,2012,City,Modern day,201.0,2.0,19.99,55.5326
4434-1,Dump Truck,2012,City,Modern day,222.0,2.0,19.99,52.5
4435-1,Car and Caravan,2012,City,Modern day,218.0,2.0,19.99,41.0
4436-1,Patrol Car,2012,City,Modern day,97.0,2.0,11.99,23.0
4437-1,Police Pursuit,2012,City,Modern day,129.0,2.0,17.99,18.6949
4439-1,Heavy-Lift Helicopter,2012,City,Modern day,393.0,3.0,49.99,124.0
4440-1,Forest Police Station,2012,City,Modern day,633.0,5.0,79.99,130.131
5883-1,Tower Takedown,2012,Dino,Action/Adventure,136.0,1.0,19.99,49.99
5884-1,Raptor Chase,2012,Dino,Action/Adventure,259.0,2.0,29.99,76.491
5885-1,Triceratops Trapper,2012,Dino,Action/Adventure,271.0,2.0,49.99,125.0
5886-1,T-Rex Hunter,2012,Dino,Action/Adventure,480.0,2.0,69.99,109.99
6857-1,The Dynamic Duo Funhouse Escape,2012,DC Comics Super Heroes,Licensed,380.0,5.0,39.99,79.99
6858-1,Catwoman Catcycle City Chase,2012,DC Comics Super Heroes,Licensed,89.0,2.0,12.99,18.354
6860-1,The Batcave,2012,DC Comics Super Heroes,Licensed,690.0,5.0,69.99,109.0
6862-2,Superman vs. Power Armor Lex,2012,DC Comics Super Heroes,Licensed,207.0,3.0,19.99,27.99
6863-1,Batwing Battle Over Gotham City,2012,DC Comics Super Heroes,Licensed,278.0,3.0,34.99,52.99
6864-1,Batmobile and the Two-Face Chase,2012,DC Comics Super Heroes,Licensed,531.0,5.0,49.99,88.099
6865-1,Captain America's Avenging Cycle,2012,Marvel Super Heroes,Licensed,72.0,3.0,12.99,27.0665
6866-1,Wolverine's Chopper Showdown,2012,Marvel Super Heroes,Licensed,199.0,3.0,19.99,200.0
6867-1,Loki's Cosmic Cube Escape,2012,Marvel Super Heroes,Licensed,181.0,3.0,19.99,50.0
6868-1,Hulk's Helicarrier Breakout,2012,Marvel Super Heroes,Licensed,389.0,4.0,49.99,74.6558
6869-1,Quinjet Aerial Battle,2012,Marvel Super Heroes,Licensed,735.0,5.0,69.99,129.0
6873-1,Spider-Man's Doc Ock Ambush,2012,Marvel Super Heroes,Licensed,295.0,3.0,29.99,52.2591
7346-1,Seaside House,2012,Creator,Model making,415.0,1.0,49.99,67.273
9093-1,Bone Cruncher,2012,Racers,Racing,87.0,1.0,9.99,10.8
9094-1,Star Striker,2012,Racers,Racing,88.0,1.0,9.99,14.88
9442-1,Jay's Storm Fighter,2012,Ninjago,Action/Adventure,243.0,2.0,24.99,50.0
9444-1,Cole's Tread Assault,2012,Ninjago,Action/Adventure,286.0,2.0,39.99,150.0
9446-1,Destiny's Bounty,2012,Ninjago,Action/Adventure,680.0,6.0,79.99,175.0
9448-1,Samurai Mech,2012,Ninjago,Action/Adventure,452.0,3.0,39.99,106.25
9449-1,Ultra Sonic Raider,2012,Ninjago,Action/Adventure,622.0,6.0,79.99,209.99
9455-1,Fangpyre Mech,2012,Ninjago,Action/Adventure,255.0,2.0,24.99,60.0
9456-1,Spinner Battle Arena,2012,Ninjago,Action/Adventure,418.0,2.0,39.99,95.9395
9457-1,Fangpyre Wrecking Ball,2012,Ninjago,Action/Adventure,415.0,3.0,49.99,181.1694
9461-1,The Swamp Creature,2012,Monster Fighters,Action/Adventure,70.0,2.0,6.99,24.5
9462-1,The Mummy,2012,Monster Fighters,Action/Adventure,90.0,2.0,11.99,37.99
9463-1,The Werewolf,2012,Monster Fighters,Action/Adventure,243.0,2.0,19.99,55.0
9464-1,The Vampyre Hearse,2012,Monster Fighters,Action/Adventure,314.0,3.0,34.99,79.99
9465-1,The Zombies,2012,Monster Fighters,Action/Adventure,447.0,4.0,39.99,270.0
9466-1,The Crazy Scientist & His Monster,2012,Monster Fighters,Action/Adventure,430.0,4.0,49.99,81.5034
9467-1,The Ghost Train,2012,Monster Fighters,Action/Adventure,741.0,5.0,79.99,170.0
9468-1,Vampyre Castle,2012,Monster Fighters,Action/Adventure,949.0,7.0,99.99,275.0
9469-1,Gandalf Arrives,2012,The Lord of the Rings,Licensed,83.0,2.0,12.99,90.0
9470-1,Shelob Attacks,2012,The Lord of the Rings,Licensed,227.0,3.0,19.99,95.0
9471-1,Uruk-Hai Army,2012,The Lord of the Rings,Licensed,257.0,6.0,29.99,185.0
9472-1,Attack On Weathertop,2012,The Lord of the Rings,Licensed,430.0,5.0,59.99,222.0
9473-1,The Mines of Moria,2012,The Lord of the Rings,Licensed,776.0,9.0,79.99,379.95
9474-1,The Battle of Helm's Deep,2012,The Lord of the Rings,Licensed,1368.0,8.0,129.99,437.3296
9476-1,The Orc Forge,2012,The Lord of the Rings,Licensed,363.0,4.0,39.99,170.3084
9478-1,Francesco Bernoulli,2012,Cars,Licensed,49.0,1.0,6.99,50.0
9479-1,Ivan Mater,2012,Cars,Licensed,52.0,1.0,6.99,37.3279
9481-1,Jeff Gorvette,2012,Cars,Licensed,54.0,1.0,6.99,11.0137
9483-1,Agent Mater's Escape,2012,Cars,Licensed,144.0,2.0,14.99,26.1295
9484-1,Red's Water Rescue,2012,Cars,Licensed,199.0,2.0,19.99,47.726
9485-1,Ultimate Race Set,2012,Cars,Licensed,280.0,4.0,29.99,93.3197
9486-1,Oil Rig Escape,2012,Cars,Licensed,422.0,4.0,49.99,82.1214
9488-1,Elite Clone Trooper & Commando Droid Battle Pack,2012,Star Wars,Licensed,98.0,4.0,12.99,92.5629
9489-1,Endor Rebel Trooper & Imperial Trooper Battle Pack,2012,Star Wars,Licensed,77.0,4.0,12.99,38.0
9490-1,Droid Escape,2012,Star Wars,Licensed,137.0,4.0,19.99,36.99
9491-1,Geonosian Cannon,2012,Star Wars,Licensed,132.0,4.0,19.99,70.0
9492-1,TIE Fighter,2012,Star Wars,Licensed,413.0,4.0,54.99,88.0
9493-1,X-wing Starfighter,2012,Star Wars,Licensed,560.0,4.0,59.99,33.657
9494-1,Anakin's Jedi Interceptor,2012,Star Wars,Licensed,300.0,5.0,39.99,148.68
9495-1,Gold Leader's Y-wing Starfighter,2012,Star Wars,Licensed,458.0,3.0,49.99,100.0
9496-1,Desert Skiff,2012,Star Wars,Licensed,213.0,4.0,24.99,73.9543
9497-1,Republic Striker-class Starfighter,2012,Star Wars,Licensed,376.0,3.0,44.99,169.0
9498-1,Saesee Tiin's Jedi Starfighter,2012,Star Wars,Licensed,244.0,3.0,29.99,140.0
9499-1,Gungan Sub,2012,Star Wars,Licensed,465.0,4.0,69.99,349.99
9500-1,Sith Fury-class Interceptor,2012,Star Wars,Licensed,748.0,3.0,89.99,290.0
9509-1,Star Wars Advent Calendar,2012,Star Wars,Licensed,234.0,10.0,49.99,51.4908
9515-1,Malevolence,2012,Star Wars,Licensed,1101.0,6.0,119.99,450.0
9516-1,Jabba's Palace,2012,Star Wars,Licensed,717.0,9.0,119.99,349.99
9525-1,Pre Vizsla's Mandalorian Fighter,2012,Star Wars,Licensed,403.0,3.0,49.99,350.0
9526-1,Palpatine's Arrest,2012,Star Wars,Licensed,645.0,6.0,89.99,550.0
9552-1,Lloyd Garmadon,2012,Ninjago,Action/Adventure,26.0,1.0,4.99,17.99
9553-1,Jay ZX,2012,Ninjago,Action/Adventure,28.0,1.0,4.99,16.95
9555-1,Mezmo,2012,Ninjago,Action/Adventure,32.0,1.0,4.99,49.99
9556-1,Bytar,2012,Ninjago,Action/Adventure,25.0,1.0,4.99,9.99
9557-1,Lizaru,2012,Ninjago,Action/Adventure,25.0,1.0,4.99,21.99
9562-1,Lasha,2012,Ninjago,Action/Adventure,21.0,1.0,9.99,24.95
9564-1,Snappa,2012,Ninjago,Action/Adventure,20.0,1.0,9.99,20.8774
9566-1,Samurai X,2012,Ninjago,Action/Adventure,23.0,1.0,9.99,17.43
9569-1,Spitta,2012,Ninjago,Action/Adventure,20.0,1.0,9.99,11.1984
9572-1,NRG Cole,2012,Ninjago,Action/Adventure,20.0,1.0,9.99,40.0
9574-1,Lloyd ZX,2012,Ninjago,Action/Adventure,23.0,1.0,9.99,70.0
9590-1,NRG Zane,2012,Ninjago,Action/Adventure,23.0,1.0,9.99,52.0
9591-1,Weapon Pack,2012,Ninjago,Action/Adventure,73.0,2.0,19.99,42.0
9674-1,Naboo Starfighter & Naboo,2012,Star Wars,Licensed,56.0,1.0,9.99,14.95
9675-1,Sebulba's Podracer & Tatooine,2012,Star Wars,Licensed,80.0,1.0,9.99,20.0
9676-1,TIE Interceptor & Death Star,2012,Star Wars,Licensed,65.0,1.0,9.99,30.0
9677-1,X-wing Starfighter & Yavin 4,2012,Star Wars,Licensed,77.0,1.0,9.99,20.0
9678-1,Twin-Pod Cloud Car & Bespin,2012,Star Wars,Licensed,78.0,1.0,9.99,7.4166
